msoa_code,msoa_name,lad_code,lad_name,city,review_count,avg_sentiment_score,pct_negative,pct_neutral,pct_positive,sample_reviews
E02001173,Salford 017,E08000006,Salford,manchester,261,0.7187,3.83,3.0700000000000003,93.10000000000001,"I don’t like giving bad reviews but this is the first time I have faced something like this in a foreign country. I had booked my room from 11th Oct, 2024.. as I was staying with my parents currently. | I had a wonderful stay at Neil’s place in Salford! Neil is a great host—sharp, witty, responsive, and always friendly. He’s respectful of guests’ privacy but happy to have a chat, which made sharing t | The place is extremely clean. Very responsive host."
E02001174,Salford 018,E08000006,Salford,manchester,20,0.8351,5.0,0.0,95.0,"Heed the warning, do not stay.<br/>Key was not where it was stated and so after 35 minutes of being stood outside, the property owner instructed me to knock on the basement flat which absolutely stunk | I had the pleasure of staying at Scott's house and was thoroughly impressed with the accommodations. The bed and the linens were top-quality, making for restful nights’ sleep. The room was kept at a c | Nice landlord and neighbour, good environment and cost effective."
E02001175,Salford 019,E08000006,Salford,manchester,38,0.7784,2.63,0.0,97.37,"This defo has character sadly a cross between a hostel and a slum,   Avoid !!! | DaitanandDebbie offers the loveliest, homiest and most welcoming place! It has a super well equipped kitchen and bathroom, supplied with care down to the smallest details (great shampoo and lotion), m | stayed here for a week and it was everything that we needed. Mary is a lovely host and was very helpful if we needed anything"
E02001176,Salford 020,E08000006,Salford,manchester,121,0.7657,3.3099999999999996,2.48,94.21000000000001,"The flat is well decorated and looks nice, like in the pictires. The kitchen had all the necessary equipment. BUT we had a massive issue with noise. There seems to be a night club on the ground floor  | Always apprehensive to book somewhere without reviews, but Claire and Lee's place was newly listed and looked ideal for our needs.  Having chatted with Claire over messages, I was comfortable to book. | lovely place, location good for coffee places, walks around the canal."
E02001177,Salford 021,E08000006,Salford,manchester,238,0.7349,5.04,2.1,92.86,"Where do I start. <br/>We first arrived to the place and inside it was clearly in the middle of renovating. <br/>We checked in and was given room 1, when first entering the room we noticed that the ro | Roxana was a fantastic and fast responsive host which made our stay very pleasurable and easy. Getting to the place and checking in was super easy due to easy instructions and detailed description. Th | Excellent stay, would recommend to anyone.  5*"
E02001179,Salford 023,E08000006,Salford,manchester,335,0.7618,1.79,2.69,95.52000000000001,"the property was a lot smaller than it seemed on the ad, there was no dishwasher so we had to wash the dishes, there were only 5 forks in the house, the house sleeps up to 7 people, we had 5 people an | We had an amazing stay here. Everything about it made our trip easy, comfortable, and very enjoyable.<br/>The house was spotless on arrival—floor to ceiling. The décor feels modern yet warm, with thou | Great place. Would recommend"
E02001180,Salford 024,E08000006,Salford,manchester,114,0.7043,7.02,1.7500000000000002,91.23,"the hosts were kind and responsive and i loved the decor and layout. but a few things made it a bit of a frustrating stay. our first day i let them know that the shampoo was empty and they said ‘it wa | We had an amazing stay at Rich & Ala place. The accommodations were clean, comfortable, and exactly as described. Rich and Ala were incredibly welcoming and provided us with everything we needed. The  | A convenience place for life. The room is clean and the owner is friendly."
E02001181,Salford 025,E08000006,Salford,manchester,19,0.6395,15.790000000000001,0.0,84.21,"ONE SHOULD NOT BY ANY MEAN WASTE THEIR MONEY AND ENERGY IN STAYING HERE ( IT HAPPENED TO ME BECAUSE I MISSED REVIEWS) fortunately i did complain Air BnB & was very helpful. Airbnb further need to make | Perfect small little house in Eccles which is only about a 5 minute drive from the Tarfford Center, 10 minutes drive to Old Trafford and 30 minute drive from Arndale.<br/>The house was lovely, cozy an | Naiem's place was clean and easier to find.<br/>The instructions of how to get in were straightforward.<br/>Thank you Naiem."
E02001182,Salford 026,E08000006,Salford,manchester,77,0.7844,2.6,1.3,96.1,"we've stayed there 35 days with my husband, the flat is really big and nice inside. Very close to shops, train station and metrolink. You have everything around, But I can't say the same for the build | I had a delightful month-long stay at David's apartment. The experience was truly positive – the apartment was lovely, and check-in offered flexibility, with David being highly responsive. I commend h | Perfect location for outbreak festival"
E02001183,Salford 027,E08000006,Salford,manchester,32,0.7936,0.0,0.0,100.0,"Exactly what I was looking for, although my needs aren't particularly difficult to meet | I had a fantastic stay at this Airbnb! The place was exactly as described clean, comfortable, and beautifully maintained. The host was incredibly friendly and responsive, making check in and communica | Good value for money, clean and spacious, apartment as described."
E02001185,Salford 029,E08000006,Salford,manchester,15,0.7851,0.0,0.0,100.0,"Jess’s property was a great stay over for us <br/>Good location and large property. <br/>Couldn’t fault Jess at all | The ground floor was a bit outdated but the house was very cozy and clean, with all essential amenities. The kitchen window added a refreshing twist to working from home. We loved the back garden, whi | Thanks Mark, what a lovely home you have!"
E02001186,Salford 030,E08000006,Salford,manchester,8,0.8097,0.0,12.5,87.5,"Spacious house with two bedrooms | Danny is a fabulous host and a very nice, friendly, welcoming and laid back person. <br/>Everything was as it says on the tin!<br/>Great location and great value for money. <br/>It's a very peaceful l | Enjoyed the stay, great place"
E02001187,Stockport 001,E08000007,Stockport,manchester,30,0.8485,0.0,0.0,100.0,"Firstly, the stay isn’t appropriate for anyone that has mobility issues, as the stairwell to get up to the apartment is effectively a ladder, you will struggle with carrying bags up there. <br/>The ki | One of the Best Airbnb Stays!<br/>This was truly one of the best Airbnbs I’ve stayed in. The location was perfect—within walking distance to visit family and close to everything I needed. The space wa | Loved our stay! We stayed 10 nights and really felt like it was our home away from home. We would definitely stay again"
E02001188,Stockport 002,E08000007,Stockport,manchester,48,0.8386,0.0,0.0,100.0,"Felt right at home and was even nice about every situation | loved my stay ,I felt at home ,enjoyed the lads company, the house looks good on the advertisement ,its actually even better in person..its genuinelyone of the nices houses I have been in ,the attenti | Comfortable room <br/>Clean , cosy warm and location excellent"
E02001189,Stockport 003,E08000007,Stockport,manchester,21,0.8275,4.760000000000001,0.0,95.24000000000001,"Nice space and quiet location, but would not recommend due to cleanliness and clutter. | Really lovely hosts - so welcoming and hospitable. Easy check in and check out. Lots of homely touches such as fresh flowers, a welcome hamper & drinks. Comfortable lounge area. All the amenities you  | It's a cosy place to stay in. I would recommend for 2 people who are not staying too long also because at some point you might want to cook yourself some food which is not very practical there. But ap"
E02001190,Stockport 004,E08000007,Stockport,manchester,35,0.8409,0.0,2.86,97.14,"This house was suitable for our purpose which was a family wedding in the area. There was plenty of space in the kitchen and bedrooms but the lounge is very small for 8 people. The house needs some TL | Pablo’s house is a perfect place for couples, family and friends getaways. All essentials, electrical appliances are ready to use, everything are immaculate clean and beautiful (even better than home! | Great place. Looks even better than pics. Easy check in and shops nearby"
E02001191,Stockport 005,E08000007,Stockport,manchester,5,0.8872,0.0,0.0,100.0,"Lovely place to stay for a few days and very quiet. Easy to access local places. | What a beautiful hostess Annette and her husband Martin was. <br/>They are so welcoming and very friendly always on hand if we needed anything. The property is in an ideal spot so close to the beautif | Warm, very clean and comfortable accommodation. Lovely, quiet location."
E02001192,Stockport 006,E08000007,Stockport,manchester,75,0.8001,5.33,0.0,94.67,"Very disappointed with this accommodation. Boiler wasn't working so no heat/hot water. Empty used potnoodle pot in kitchen with cig butt inside. Dirty bathroom, v.basic bedroom furniture, some falling | My friend and I stayed at Nick's place for a couple of nights while visiting from Scotland.<br/>The room was exactly as described on the listing and was very clean and comfortable and had some thought | Mehak’s place was perfect for what we needed it for. Little touch ups here and there would make it a perfect place to stay for a longer amount of time, like the addition of a tv and maybe an oven. Oth"
E02001193,Stockport 007,E08000007,Stockport,manchester,35,0.8507,0.0,0.0,100.0,"Thank you, Edmund, for allowing my family and me to stay. | Fantastic home from home!<br/> Beautifully decorated and furnished with comfortable beds and seating. Bathroom is very bright,modern and has a lovely, hot rainfall shower.<br/>All amenities available  | Great place to stay. Brand new and clean. Host attended to every need no matter what it was. Edmund was responsive throughout all communication."
E02001194,Stockport 008,E08000007,Stockport,manchester,31,0.7534,6.45,0.0,93.55,"I genuinely wish I could give this place zero stars. From the moment we arrived, it was clear this Airbnb was nothing like advertised. The living conditions were absolutely vile and completely unaccep | My wife an I stayed here for a month!<br/>The house was great. Beautiful decorations and garden, peaceful and pleasant.<br/>Chris and Debbie are very nice and friendly. we really enjoyed our time bein | Really comfortable stay and made to feel very welcome in their home."
E02001195,Stockport 009,E08000007,Stockport,manchester,12,0.8011,0.0,8.33,91.67,"This is our go-to when visiting family in Stockport, it has everything you need for a short (or long) stay | The photos don’t do the house justice, it really is impressive. We were lucky enough to have sun all weekend and the patio/garden is perfect for a BBQ. it was only 20 minutes into the city centre and  | it was a lovely place with a great kitchen"
E02001196,Stockport 010,E08000007,Stockport,manchester,20,0.8048,10.0,0.0,90.0,"Passable.<br/>Unfortunately this is the worst Airbnb we’ve ever stayed in. There are no home comforts (the property is reminiscent of a repossession inside). There are basic items missing (no teaspoon | Magpie Cottages were absolutely wonderful. <br/>From the easy booking and fabulous communication with Liz, to the well maintained, clean facilities and from the lovely welcome, information given to us | Great location, easy to find and exactly what we needed"
E02001197,Stockport 011,E08000007,Stockport,manchester,19,0.8467,0.0,0.0,100.0,"Mandy was hospitable and helpful and the room was just what I needed. I would stay again | Situated on a lovely quiet street with easy access to Stockport town centre, this house is absolutely delightful.<br/>It was absolutely spotless, decorated wonderfully and perfectly equipped.<br/>each | Perfect place for a short weekend break. Just far enough outside Stockport to feel quiet but close enough if you want to walk in and get a coffee. <br/>Lovely enclosed garden which was perfect for our"
E02001198,Stockport 012,E08000007,Stockport,manchester,5,0.5545,20.0,0.0,80.0,"We booked Geoffs place for an 8 night stay and stayed just 10 hrs. We arrived at 10.45pm after a 10 hr journey. We couldn’t get away fast enough!<br/>The place is not up to any clean person’s standard | Our 2-night stay at this cozy getaway was nothing short of perfect. The ambiance was warm and inviting, making it the ideal escape for my partner and me. Every detail, from the comfortable bed to the  | Very nice place I would highly recommend if you’re looking for a peaceful time out"
E02001199,Stockport 013,E08000007,Stockport,manchester,25,0.8263,4.0,0.0,96.0,"can't be better | I had a wonderful stay at this charming home! The house itself is cozy, beautifully maintained and exactly what you'd hope for when looking for a relaxing getaway. My host was incredibly polite and ca | Lovely house in a great location"
E02001200,Stockport 014,E08000007,Stockport,manchester,121,0.7786,3.3099999999999996,0.0,96.69,"The flat is very central, looks new and refurbished and had all the amenities.<br/>I had a bad impression on arrival because there was a huge bucket in the bedroom to hold water coming from a leak in  | Tom and Alex were very welcoming, and the flat is small and compact but great use of the space, the interior design of decorative things and plants was actually inspirational to me and my wife, the be | Great stay for the week, would definitely stay again."
E02001201,Stockport 015,E08000007,Stockport,manchester,5,0.8447,0.0,0.0,100.0,Very good house and very clean | Great host and communication was brilliant. Thanks for hosting x | Everything is good but washroom does not have lock itself but overall the house is clean <br/>If you have car its good but if you are traveling through public transport it will take you more than an h
E02001202,Stockport 016,E08000007,Stockport,manchester,36,0.7713,2.78,0.0,97.22,"Unfortunately, my stay at Sara's Airbnb was anything but pleasant. There's an unpleasant odor in the stairwell and throughout the apartment. The windows in the apartment unfortunately don't open. Over | Jens place really is absolutely beautiful. The place just feels so relaxing and I felt right at home. It has the most stunning style and I really enjoyed my stay here. Having blue tooth speakers in th | Great place to stay, inspiring decor and homely feel!"
E02001203,Stockport 017,E08000007,Stockport,manchester,93,0.9048,0.0,1.08,98.92,"Lovley scenery | My boyfriend and I stayed at the shepherds hut for a long weekend, and it was so serene! The hut is wonderfully located in the Mellor hills with a beautiful view right over Kinder Scout, surrounded by | Absolutely beautiful accommodation. Really quiet and peaceful. Spotlessly clean and warm"
E02001204,Stockport 018,E08000007,Stockport,manchester,33,0.8616,0.0,0.0,100.0,"Fantastically easy to deal with Siobhan<br/>Lovey property<br/>Thank you | Absolutely beautiful place to stay, next to a lovely park to walk through and the annexe itself is a very relaxing space that was immaculately clean and comfy. Alison is so friendly and welcoming, not | Everything was perfect... thanks for nice stay there..."
E02001205,Stockport 019,E08000007,Stockport,manchester,42,0.8535,2.3800000000000003,0.0,97.61999999999999,"I will be booking here again next time I’m in the area, no need to go anywhere else! | I just love staying in the Bunk Room, the bed is so beautifully comfy and I had the best nights sleep. <br/>I adore it here - its honestly the best Airbnb I’ve ever stayed in, from the warm welcome fr | Great host, great place to stay and would stay again anytime"
E02001206,Stockport 020,E08000007,Stockport,manchester,41,0.8921,0.0,2.44,97.56,5* host and room | What a truly amazing find. Both my friend and I stayed here for 1 night as the location was perfect for a wedding that we were attending locally. <br/>Gemma and Dennis were the perfect hosts. <br/>The | Beautiful cosy home and area. Appreciated the local guide to the local shops and restaurants. A fabulous stay.
E02001207,Stockport 021,E08000007,Stockport,manchester,26,0.8889,0.0,0.0,100.0,"Good value for money | We stayed here for 30 days and honestly, it couldn’t have been better! The house is super spacious with three comfy bedrooms and two bathrooms – perfect for a relaxing stay. The place was really nice  | Host was very kind and responsive! We enjoyed our stay!"
E02001208,Stockport 022,E08000007,Stockport,manchester,41,0.832,2.44,0.0,97.56,"I think this is the scam property. I booked for 2 days, they gave me the code of the key box but there was no key in there. We drove 5 hours to get there at 1am  and I have my infant 6 months old, we  | We had a wonderful stay at this Airbnb. The host was fantastic, providing quick and helpful responses. The house itself was lovely, featuring comfortable beds, charming decor, and a well-equipped setu | Enjoyable stay, friendly host, met my objectives of an affordable, clean and convenient stay close to motorway access in Cheadle."
E02001209,Stockport 023,E08000007,Stockport,manchester,52,0.8389,0.0,1.92,98.08,"Really nice<br/>Thank You | I had a fantastic stay in Stockport with A'Dell. The house is beautiful,  tastefully decorated, clean and tidy throughout. The bedroom was spacious and the huge superking bed was very comfortable, wit | We had a wonderful stay in the property. Definitely recommend  for family and traveller."
E02001210,Stockport 024,E08000007,Stockport,manchester,13,0.8812,0.0,0.0,100.0,"Everything you need Clean and tidy for a short stay | Stayed for a week in this lovely cosy but spacious annexe. Great location to explore peak district and also Manchester, also very close to Stockport Town centre so great access to shops if needed. Max | We had s happy stay and Max was very helpful and friendly as our plan kept changing"
E02001211,Stockport 025,E08000007,Stockport,manchester,34,0.8216,2.94,0.0,97.06,"Everything as decribed.<br/>Ensuite room shower and toilet is ok. Floor is a very old dirty carpet. Communal part are dirty ( mainly dependent on the actual occupant, so may have improve ...) | Uzair was a super friendly, fun and helpful host. We had nice chats and he gave me some tips for my stay in Manchester. Communication was perfect. His answers were fast and he explained how to get to  | Ideal for a quick stop over in Manchester, great value for money"
E02001212,Stockport 026,E08000007,Stockport,manchester,8,0.9225,0.0,0.0,100.0,"Lovely place and really clear instructions | My wife and I had a pleasant stay at this Airbnb! The host was incredibly nice and provided some fantastic sightseeing recommendations. The bedroom was clean and comfortable, and we loved spending tim | Easy going very friendly nice area and the whole experience was very easy going which is exactly what you want"
E02001213,Stockport 027,E08000007,Stockport,manchester,77,0.8057,1.3,1.3,97.39999999999999,"Extremely clean and quite comfortable although small. Kitchen was reasonably well equipped but no equipment for making coffee. <br/>It is located on the A6 next to a pelican crossing so was quite nois | We had such a wonderful stay here! The house was spotless and really comfortable – the duvets and pillows were so full and fluffy, which made it feel extra cosy. The décor is lovely, everything felt f | It was good value for the money very clean <br/>Just one thing there should me a sign near the shower to locate the switch ."
E02001214,Stockport 028,E08000007,Stockport,manchester,44,0.8274,2.27,0.0,97.72999999999999,"We stayed here for a week and the location was fantastic.However, we had a couple issues  such as; The cleanliness of the property needs to be worked on. There was mold In the shower, the extractor wa | I arrived from the US to take a new job in the UK and spent 10 days isolation (+7 after) in this flat. The place was clean, as advertised, and the hosts were kind and responsive. I would stay here aga | A lovely flat in a perfect location for local restaurants and shops.  The private driveway  is a great plus as parking spaces in Cheadle are very difficult to find. The flat had everything we needed f"
E02001215,Stockport 029,E08000007,Stockport,manchester,20,0.9218,0.0,0.0,100.0,"This is a fabulous apartment in the centre of Marple Bridge.   Jane went the extra mile to make our stay very enjoyable. | Lovely, cosy house in a great location. Easy to get into Manchester, and beautiful countryside and views around Marple.  The house was clean and tidy and some nice touches - milk in the fridge, and bi | Easy place to stay at, beautifully renovated. Lots to do locally, within walking distance. Would definitely stay again, great VFM."
E02001216,Stockport 030,E08000007,Stockport,manchester,35,0.7539,2.86,0.0,97.14,"Compact, well equipped and clean flat in convenient location.  Bit of noise from trains but didn’t really bother me and I’m a light sleeper.  Will book again. | Lovely stay! The studio apartment was clean and comfortable. Very easy to adjust the heating which is always nice. <br/>That was also top 3 best mattresses I ever slept on! <br/>Everything was perfect | A nice apartment Akiva was quick to respond . Nice to have security at reception to touch base with ."
E02001217,Stockport 031,E08000007,Stockport,manchester,48,0.7147,4.17,0.0,95.83,"the host was very arrogant and abusive. absolutely unhelpful and intimidating. she kept telling and abusing the guest for telling her that her fridge smelled like a dustbin and had fish smell, all ove | We needed to stay a few nights in Hazel Grove whilst visiting family. This place was perfect for us 4 as we wanted a cosy place we could use as a base. <br/>The cottage is very cute, well decorated an | We had a very peaceful stay with no worries."
E02001218,Stockport 032,E08000007,Stockport,manchester,13,0.8457,0.0,0.0,100.0,"Perfect place to stay Aline ir with a partner. | We stayed at David's house to visit family. it was a great location for us. Close to the park and a good pub (Jolly Sailor) close by as well. There's a Spa just 2min walk from the house so it's all su | The house is so comfy and let me say absolutely gorgeous, stocked with all the essentials for our stay , was also in a great location.<br/>Would 100% go back"
E02001219,Stockport 033,E08000007,Stockport,manchester,24,0.74,0.0,8.33,91.67,"just as described and lots of little things that count, milk/cereal. | It was my first time using Airbnb and my first time in the UK, and this host hosted me like a family and took great care of me, went above and beyond than anything I could have ever asked for. I truly | Great place highly recommended"
E02001220,Stockport 034,E08000007,Stockport,manchester,15,0.7453,6.67,0.0,93.33,"Unfortunately, our stay at this Airbnb was quite disappointing. The location is extremely far and very inconvenient, making transportation a hassle. The only reason we booked this place was that it wa | From the moment we walked in, Janet's place felt like home (so much so, we've already booked to come back again next week!). The flat was clean, spacious, comfortable, stylish and well-equipped, and w | Lovely place would definitely stay there again"
E02001221,Stockport 035,E08000007,Stockport,manchester,12,0.8424,0.0,0.0,100.0,Really nice place to stay<br/>We will be booking again | This deceptively spacious semi detached property is a real gem! The place was well appointed and the host even included amenities. <br/>A lot of effort was made to make this place feel homey so congra | Thanks for hosting my family! We enjoyed our stay and felt very comfortable.
E02001222,Stockport 036,E08000007,Stockport,manchester,29,0.7329,3.45,3.45,93.10000000000001,"Not very clean, in terms of dirty cupboards, tv places on a small cabinet and not attached to the wall which made it unsure especially for children. All needs some TLC, skirting boards dirty and scuff | Thank you Sue and Pete for a lovely stay. The room was clean and beautiful and the perfect place to relax before an early morning flight. We felt we had privacy. We enjoyed our stay. Sue was an attent | Very helpful and responsive"
E02001223,Stockport 037,E08000007,Stockport,manchester,24,0.8848,0.0,0.0,100.0,"Great host and amenities | Fantastic hosts!!!!! I would give 15 out of 5 stars. Lovely home, lovely people and made to feel so welcome. Very well organised. Nice touches. Good breakfast selection. You will want to move in perma | What a lovely stay I had. Janet was the friendliest host I have ever had on an AirBnB.<br/>I had my own room, bathroom and living room with a big wardrobe and a TV with 50+ channels.<br/>I will use Ja"
E02001224,Stockport 038,E08000007,Stockport,manchester,12,0.8271,0.0,0.0,100.0,The whole stay suited our needs very well. | The house was incredible and absolutely beautiful. The attention to detail was amazing. The pictures don't do the house justice and is an incredible size for the amount of people. The bedrooms and bat | Stayed for one night on our way through. A beautifully quiet spot with outlook over the fields and the sunset!  The accommodation was very comfortable and the standard of furnishings and fitting high.
E02001225,Stockport 039,E08000007,Stockport,manchester,16,0.5081,18.75,0.0,81.25,"No curtains or blinds totally unacceptable due to no privacy.  Blinded by sunlight waking you up at 6 am.  Dirty pans brown and unusable had to go out and buy our own.  Oven and freezer filthy.  Cooki | From the very start Alexandra was quick to get back to us with answers to any queries . Sadly we didn’t get to meet her on the day as we arrived earlier than we had first said, but Alexandra made sure | Very clean, comfy, convenient accommodation, with thoughtful host. I wouldn’t hesitate to book again."
E02001226,Stockport 040,E08000007,Stockport,manchester,48,0.8459,0.0,2.08,97.92,"Patrick is a real gentleman. He will look after you. | Highly recommend!!!!!This is the best airBnb with good location, near the Manchester airport within 5mins taxi drive(around £14). 10~15mins walk to the train station, local stores, cafe etc. fast WiFi | It is rare to find a place where the the place itself is even better than described.  Muhammad was a responsive communicator, the place was spotless and uncluttered and perfect for putting up our fami"
E02001227,Stockport 041,E08000007,Stockport,manchester,29,0.8442,0.0,3.45,96.55,"One small room<br/>One bed<br/>Shower and toilet only | A great place to stay, it's sparkling clean and has a separate door and keysafe, so check in is very easy. Mandy and Roy are lovely and very quick to respond to any queries. The neighbourhood is nice  | The accommodation was conveniently positioned, clean, very well presented and warm. I enjoyed staying.<br/>Thanks Mandy."
E02001228,Stockport 042,E08000007,Stockport,manchester,28,0.8963,0.0,0.0,100.0,"Very suitable for our stay between a house just sold and one just acquired. It gave us space, couple of local pubs and easy to reach shops and travel around. | Such a nice and spacious house for the 5 night stay. Clear instructions from start to finish, everything as described, very well equipped with all essential living facilities, comfortable beds, easy h | Clean and comfortable accommodation, conveniently located within walking distance of shops. Kevin was welcoming and easy to communicate with."
E02001229,Tameside 001,E08000008,Tameside,manchester,37,0.8168,2.7,0.0,97.3,"This was one of the worst places to stay in terms of communication with the host and lack of amenities which although advertised by the property was not present. The day of check-in the host replied t | Loved the roof nest! It’s even nicer than it looks on the photos and was spotless. It’s clearly new and everything has been done to a really high standard. Super comfy, good quality bed which is impor | The place was very tidy and homely. Haris was a great host with fast responses and flexible check in/out times. 100% recommend 💯"
E02001231,Tameside 003,E08000008,Tameside,manchester,13,0.7654,0.0,7.6899999999999995,92.31,"waqas himself was very much cooperative. Accomodation is little far away from train station and steepy too. | We had an absolutely wonderful stay at this charming farm. The beautiful views were breathtaking, providing a perfect backdrop for our getaway. The property was just as described in the listing, and t | Friendly & Very Welcoming Host!"
E02001232,Tameside 004,E08000008,Tameside,manchester,34,0.7136,5.88,2.94,91.18,"Disappointed after a previously positive stay.<br/>I’ve stayed with these hosts before and had no issues, so I confidently booked again. Sadly, this time was very different. My friend and I arrived at | I would definitely recommend Izabela’s place. I stayed for a month and my stay there was amazing! The check in process was easy and simple. The room was very spacious and super comfy. The whole place  | Geoff’s place was very clean-very important!Plenty of space for the two of us,but will hold 5 no problems!House was well equipped-heater worked well and plenty of supplies.<br/>Small issues with the B"
E02001233,Tameside 005,E08000008,Tameside,manchester,17,0.8035,0.0,5.88,94.12,"It  needed a bit of TLC | Staying at Naomi's was perfect for my needs whilst working at a festival 10 minutes walk away.  We had off road parking for my campervan and the bedroom was clean and tidy,  & the bed and pillows comf | Great place, thanks"
E02001234,Tameside 006,E08000008,Tameside,manchester,22,0.7861,0.0,4.55,95.45,"Building entrance is run down and needs some TLC <br/>Other than this the flat was spacious | The apartment is a quiet retreat which has essential shops nearby as well as public transport. It's great for someone who doesn't have a car to travel with. It's cosy and well worth it. The essential  | Great place to stay. Lots of room and amenities, would recommend"
E02001235,Tameside 007,E08000008,Tameside,manchester,21,0.5447,4.760000000000001,14.29,80.95,"So I booked this accommodation with my wife and 8-month-old baby. We arrived at the Manchester coach station as we don't live there and called the host Amir. To my surprise, he was very rude and conde | The house was great, all the rooms were a good size, it came with everything you needed. The bathroom was new and spotless. The beds were comfortable and Akintunde was a great host. He contacted us as | Great place to stay. I will book again and again."
E02001236,Tameside 008,E08000008,Tameside,manchester,4,0.8256,0.0,0.0,100.0,The apartment was just as discribed and clean. <br/>As its on a main road you do get noise from road but nothing bad. It was warm in the apartment however air con unit in rooms. <br/>Host replied to a | We booked last minute and we were so glad we did! Plenty of space for us (2 adults and 2 young children) the space is modern and well laid out with everything you could need for a pleasant stay. We wi | very nice room and friendly Landlord highly recommended
E02001237,Tameside 009,E08000008,Tameside,manchester,11,0.8732,0.0,0.0,100.0,"Excellent place to stay | Thomas was a lovely host. Super friendly, great communication, and all-around nice guy. I was made to feel at home and extremely comfortable. <br/>The house was REALLY clean and tidy and the bed was v | Beautiful place to stay! Michelle is such a lovely person and her home is stunning."
E02001238,Tameside 010,E08000008,Tameside,manchester,23,0.8178,0.0,0.0,100.0,Responsive and understanding host. | This is my second stay at an air BnB in Manchester and it’s by far the most amazing experience. The house was so nice and the host was very friendly and welcoming. Everything was made available.<br/>G | had a wonderful stat here. host very helpful. absolute bargain for the price.
E02001239,Tameside 011,E08000008,Tameside,manchester,102,0.7573,0.98,2.94,96.08,"booked this bnb on October 5th 2024 for 9th and 10th of November, put the offer in and it was accepted all good right? nope I messaged 2 days before asking how would we check in so we didn't have to r | Room: couldn’t have asked for more. Has everything needed for a comfortable stay: big cosy bed, large mounted TV, mini-fridge with a freezer &  tons of storage. Shared bathroom was always clean, spaci | The room was okay, the host was really responsive. Overall, a nice stay"
E02001240,Tameside 012,E08000008,Tameside,manchester,52,0.7694,0.0,1.92,98.08,"I would stay there again if I happen to be in Manchester again | I had a perfect stay at Sarah’s! This is a beautifully clean newbuild property with a fresh and highly functional design. Everything has been thought out carefully, the room is very calming and is ext | Beautiful stay! Thank you both for being so accommodating."
E02001241,Tameside 013,E08000008,Tameside,manchester,54,0.511,16.669999999999998,3.6999999999999997,79.63,"The worst airbnb experience in 10 years. The appartment was untidy upon our arrival. Nobody ever cleaned kitchen or bathroom, dirt on floor, even dirty toilet.  The rubbish bin was two thirds full upo | I stayed at Benjamin’s home yesterday for 1 night, and he has such a big heart, and the way he and his family welcomed me made me feel exactly like I was in my own home. The room was spacious, warm, a | We were a family of 9 and visiting family. They were able to come to us because we were a large group. They house was large and very comfortable to accomodate visitors."
E02001242,Tameside 014,E08000008,Tameside,manchester,33,0.8032,6.0600000000000005,0.0,93.94,"We were let down when our first bnb had unexpected problems so when we found this it was great!!!<br/>Unfortunately, on the first day we had to ask for check in instructions, we were then sent to the  | If I could give this 10 stars I would. Absolutely loved staying here and the hosts were fantastic. Yashika was so easy to communicate with and friendly & Vinayak welcomed us on our stay and was extrem | The place and room is very clean with welcoming hosts. Recommended to anyone visiting nearby areas near Manchester"
E02001243,Tameside 015,E08000008,Tameside,manchester,16,0.8581,0.0,0.0,100.0,"Location was perfect for my stay | This is a lovely place to stay. It is modern and well decorated. It is thoughtfully and carefully planned. It is well appointed and comfortable. It was beautifully quiet and safe. Patricia gave me a l | Thanks Hamed, he is a great host, very responsive."
E02001244,Tameside 016,E08000008,Tameside,manchester,10,0.6991,10.0,0.0,90.0,"Not a nice neighbourhood. Share with others and 1 communial bathroom. Did not feel safe there so cancelled our stay there. | Beautiful, cosy and friendly! Everything you need!!!! Sam is very responsive and kind person. His hospitality and the advice he provided was beyond my expectations, what made our stay in Manchester re | Lovely house, friendly host,"
E02001245,Tameside 017,E08000008,Tameside,manchester,39,0.6504,7.6899999999999995,2.56,89.74,"My second stay there in past 2 weeks. And I wouldn’t hesitate to stay there again and again absolutely Gem of a place.  No issues with car park noise and over crowded area. | I would like to mention how enjoyable my stay was here, Alex was very responsive and helpful, as soon as I sent a query he was more than willing to help asap,<br/>The place is located in a great peace | He helped a lot and it was nice and clean"
E02001246,Tameside 018,E08000008,Tameside,manchester,12,0.71,0.0,0.0,100.0,"Will recommend | It's a pleasure to be in this environment, a pleasant and splendid moment with a good host, thank you, Maria. | She is great person and money was worth it"
E02001247,Tameside 019,E08000008,Tameside,manchester,15,0.7103,6.67,0.0,93.33,"We needed a bed for the night. Perfect stop over. Place was spotless but we lost something and pulled sofa out to see if it was under there and it was filthy with dust and rubbish from previous guests | The room was a good size, everything I needed, nice little extra touches, really comfy bed! And the hosts just made my stay even better ! So friendly and couldn’t do enough for me! Will definitely sta | Very responsive and understanding with our situation and let us check in late at night. The place was cozy and he was very welcoming."
E02001248,Tameside 020,E08000008,Tameside,manchester,12,0.8357,0.0,0.0,100.0,"Very nice house and conventient, | Second stay and recommend highly! Super clean, stylish and spacious. Beautiful place to stay in a quiet area. Heather is also lovely and responsive will help with whatever you need. 10/10. | Great place and lovely hosts"
